ID,ActorClass,Species,X,Y,Z,Radius,Min,Max
1_BP_EnemySpawner336,BP_CreatureSpawner_C,Char_Hog_C,-206719.3125,23121.509765625,-1188.2667236328125,3000,2,2
1_BP_EnemySpawner337,BP_CreatureSpawner_C,Char_AlphaHog_C,148194.5,114810.8359375,12363.9794921875,500,1,1
1_BP_EnemySpawner338,BP_CreatureSpawner_C,Char_Stinger_C,145601.21875,108055.890625,10319.849609375,1000,1,1
1_BP_EnemySpawner339,BP_CreatureSpawner_C,Char_Spitter_Small_C,-139349.984375,-86398.8203125,835.692626953125,500,1,1
1_BP_EnemySpawner340,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-157658.609375,-73145.6328125,-802.4542846679688,3000,3,3
1_BP_EnemySpawner341,BP_CreatureSpawner_C,Char_Spitter_Small_C,-138958.265625,-74621.2265625,563.3034057617188,2000,2,2
1_BP_EnemySpawner342,BP_CreatureSpawner_C,Char_Stinger_C,91741.0078125,100633.96875,9990.505859375,1000,1,1
1_BP_EnemySpawner343,BP_CreatureSpawner_C,Char_Spitter_Small_C,-271291.90625,-94257.21875,-757.5765380859375,500,1,1
1_BP_EnemySpawner344,BP_CreatureSpawner_C,Char_Stinger_C,54430.6484375,123324.1171875,11179.099609375,1000,1,1
1_BP_EnemySpawner345,BP_CreatureSpawner_C,Char_Hog_C,-228169.71875,-72082.125,557.9827880859375,1000,1,1
1_BP_EnemySpawner346,BP_CreatureSpawner_C,Char_Hog_C,-232821.25,-72394.4296875,1022.2714233398438,500,1,1
1_BP_EnemySpawner347,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,44714.546875,34409.30078125,15749.32421875,500,1,1
1_BP_EnemySpawner348,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-171458.125,-24017.75,-114.73828125,500,1,1
1_BP_EnemySpawner349,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-209672.125,-35729.75,-1323.7205810546875,500,1,1
1_BP_EnemySpawner350,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-264610.125,-13833.75,-1488.73828125,500,1,1
1_BP_EnemySpawner351,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-279328.125,-44181.75,-1146.73828125,500,1,1
1_BP_EnemySpawner352,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-281139.125,-69305.75,-1154.73828125,500,1,1
1_BP_EnemySpawner353,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-272767.125,-82526.75,-1447.73828125,500,1,1
1_BP_EnemySpawner354,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-223137.125,-56934.75,494.26171875,500,1,1
1_BP_EnemySpawner355,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-192248.125,-55641.75,-114.73828125,500,1,1
1_BP_EnemySpawner356,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-131038.3125,-22817.66015625,3072.681884765625,500,1,1
1_BP_EnemySpawner357,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-186884.125,-33325.75,-992.73828125,500,1,1
1_BP_EnemySpawner358,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-175653.125,-53885.75,-1247.73828125,500,1,1
1_BP_EnemySpawner359,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-169492.125,-40080.75,-1515.73828125,500,1,1
1_BP_EnemySpawner360,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-196371.125,-42042.75,-1521.8614501953125,500,1,1
1_BP_EnemySpawner361,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-126606.96875,-21723.677734375,2864.053466796875,500,1,1
1_BP_EnemySpawner362,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-127975.3984375,-43761.75390625,2714.105712890625,500,1,1
1_BP_EnemySpawner363,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-173526.125,-15297.75,2505.26171875,500,1,1
1_BP_EnemySpawner364,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-210566.546875,-18816.90625,-1479.3074951171875,500,1,1
1_BP_EnemySpawner365,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-243820.890625,-13742.533203125,-1476.1600341796875,500,1,1
1_BP_EnemySpawner366,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-269922.125,-15586.75,-1493.73828125,500,1,1
1_BP_EnemySpawner367,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-266939.125,-69563.75,-128.73828125,500,1,1
1_BP_EnemySpawner368,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-258940.125,-82931.75,-231.73828125,500,1,1
1_BP_EnemySpawner369,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-228175.8125,-83577.21875,-269.59735107421875,500,1,1
1_BP_EnemySpawner370,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-130967.3984375,-69761.9765625,555.5449829101562,500,1,1
1_BP_EnemySpawner371,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-253030.125,-56057.75,-194.73828125,500,1,1
1_BP_EnemySpawner372,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-248716.125,-30953.75,-334.73828125,500,1,1
1_BP_EnemySpawner373,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-158025.640625,-54641.23828125,853.9198608398438,1000,2,2
1_BP_EnemySpawner374,BP_CreatureSpawner_C,Char_Spitter_Small_C,-200605.78125,-42241.703125,-212.41114807128906,500,1,1
1_BP_EnemySpawner375,BP_CreatureSpawner_C,Char_Spitter_Small_C,31549.189453125,279488.46875,93.15606689453125,500,1,1
1_BP_EnemySpawner376,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-201837.375,35511.32421875,-1226.5284423828125,500,1,1
1_BP_EnemySpawner377_13,BP_CreatureSpawner_C,Char_Hog_C,-215481.765625,-69764.6171875,-93.2742919921875,1000,2,2
1_BP_EnemySpawner378,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-199473.5,15100.833984375,-864.39208984375,500,1,1
1_BP_EnemySpawner379,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,33974.41796875,36948.12109375,15704.3720703125,300,1,1
1_BP_EnemySpawner380,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,39672.8828125,32575.974609375,15891.2939453125,300,1,1
1_BP_EnemySpawner381,BP_CreatureSpawner_C,Char_Spitter_Small_C,-216109.4375,-1458.936279296875,2190.136962890625,500,1,1
1_BP_EnemySpawner382,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-99920.78125,-71644.6875,7126.6923828125,500,1,1
1_BP_EnemySpawner383,BP_CreatureSpawner_C,Char_Hog_C,-231878.203125,-52483.3828125,-394.5176696777344,1000,2,2
1_BP_EnemySpawner384,BP_CreatureSpawner_C,Char_Spitter_Small_C,-214648.046875,21306.30859375,7205.22705078125,500,1,1
1_BP_EnemySpawner385,BP_CreatureSpawner_C,Char_CrabHatcher_C,-132377.484375,-35261.15234375,3866.201171875,500,1,1
1_BP_EnemySpawner386,BP_CreatureSpawner_C,Char_Spitter_Small_C,-130176.1953125,-84515.9921875,3109.423095703125,500,1,1
1_BP_EnemySpawner387_4,BP_CreatureSpawner_C,Char_Hog_C,-244661.734375,-81415.625,1054.6749267578125,500,1,1
1_BP_EnemySpawner388,BP_CreatureSpawner_C,Char_Spitter_Small_C,-138144.734375,-37985.00390625,779.358154296875,500,1,1
1_BP_EnemySpawner389,BP_CreatureSpawner_C,Char_Spitter_Small_C,-117022.3671875,-75035.4296875,1017.056640625,2000,2,2
1_BP_EnemySpawner390,BP_CreatureSpawner_C,Char_Spitter_C,-156431.828125,-64955.45703125,12184.9853515625,500,1,1
1_BP_EnemySpawner391,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,24577.95703125,81949.671875,-4621.7548828125,2000,3,3
1_BP_EnemySpawner392,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,31384.67578125,87042.9609375,-4680.3603515625,4000,3,3
1_BP_EnemySpawner398,BP_CreatureSpawner_C,Char_CrabHatcher_C,-239340.515625,-1781.864501953125,-1158.1427001953125,6000,3,5
1_BP_EnemySpawner402,BP_CreatureSpawner_C,Char_Hog_C,-211725.484375,-78364.15625,229.033447265625,1000,2,2
1_BP_EnemySpawner404_3,BP_CreatureSpawner_C,Char_Hog_C,-34260.73046875,230268.640625,-1214.473388671875,200,1,1
1_BP_EnemySpawner405_4,BP_CreatureSpawner_C,Char_Hog_C,-37202.34765625,242567.640625,-2449.206298828125,200,1,1
1_BP_EnemySpawner406_5,BP_CreatureSpawner_C,Char_Hog_C,-52780.10546875,228540,-3747.642822265625,200,1,1
1_BP_EnemySpawner407,BP_CreatureSpawner_C,Char_Hog_C,-199443.234375,-78042.765625,388.3277282714844,1000,2,2
1_BP_EnemySpawner408_7,BP_CreatureSpawner_C,Char_Hog_C,-20043.1015625,282320.5625,-2430.456298828125,200,1,1
1_BP_EnemySpawner409_8,BP_CreatureSpawner_C,Char_Hog_C,-62074,229275,-3285.326416015625,200,1,1
1_BP_EnemySpawner410,BP_CreatureSpawner_C,Char_Hog_C,-196431.8125,-71151.2109375,714.8568725585938,1000,2,2
1_BP_EnemySpawner411,BP_CreatureSpawner_C,Char_Hog_C,-127397.078125,-18369.224609375,2891.42041015625,500,1,2
1_BP_EnemySpawner412,BP_CreatureSpawner_C,Char_Hog_C,-115393.328125,-12438.72265625,13031.869140625,4000,4,4
1_BP_EnemySpawner413,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-264237.25,-15246.59765625,-1419.8560791015625,4500,2,2
1_BP_EnemySpawner414,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-236762.90625,-16781.076171875,-321.3875732421875,6000,3,3
1_BP_EnemySpawner415,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-224209.28125,-36900.5859375,-1477.200927734375,8000,3,3
1_BP_EnemySpawner416,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-193383.15625,-29970.67578125,-559.3613891601562,8000,3,3
1_BP_EnemySpawner417,BP_CreatureSpawner_C,Char_Spitter_Small_C,-276257.75,-95515.7109375,-1640.6046142578125,500,1,1
1_BP_EnemySpawner418,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-163004.765625,-34593.828125,-486.2389831542969,6000,3,3
1_BP_EnemySpawner419,BP_CreatureSpawner_C,Char_Spitter_Small_C,-135602.703125,-96344.625,1703.9344482421875,500,1,1
1_BP_EnemySpawner420,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-166574.71875,-14844.25,2888.416748046875,6000,3,3
1_BP_EnemySpawner422,BP_CreatureSpawner_C,Char_Spitter_Small_C,-222853.984375,-19803.041015625,177.93505859375,500,1,1
1_BP_EnemySpawner423_0,BP_CreatureSpawner_C,Char_Hog_C,-109410.921875,182559.25,1693.048828125,1000,2,2
1_BP_EnemySpawner426_2,BP_CreatureSpawner_C,Char_Hog_C,-139397.90625,165336.828125,498.2476806640625,1000,2,2
1_BP_EnemySpawner428_4,BP_CreatureSpawner_C,Char_Spitter_Small_C,-70505.6796875,145395.921875,-4402.4111328125,3000,2,2
1_BP_EnemySpawner429_5,BP_CreatureSpawner_C,Char_Hog_C,-114125.5703125,169620.671875,607.8261108398438,2000,2,2
1_BP_EnemySpawner430_6,BP_CreatureSpawner_C,Char_Hog_C,-103035.921875,140872.25,-811.951171875,1000,2,2
1_BP_EnemySpawner431_7,BP_CreatureSpawner_C,Char_Spitter_Small_C,-102803.0078125,115068.9921875,-1441.3641357421875,4000,3,3
1_BP_EnemySpawner434_9,BP_CreatureSpawner_C,Char_Hog_C,-111638.3984375,124496.03125,6198.7314453125,1000,3,3
1_BP_EnemySpawner435_10,BP_CreatureSpawner_C,Char_Hog_C,-119998.5234375,141869.5,4767.392578125,1000,2,2
1_BP_EnemySpawner436_11,BP_CreatureSpawner_C,Char_Hog_C,-132919.8125,142366.875,3494.223388671875,2000,2,2
1_BP_EnemySpawner438_13,BP_CreatureSpawner_C,Char_Hog_C,-131371.625,116318.390625,7775.78515625,2000,2,2
1_BP_EnemySpawner440_15,BP_CreatureSpawner_C,Char_Hog_C,-108908.25,92641.0546875,5451.611328125,2000,3,3
1_BP_EnemySpawner443_18,BP_CreatureSpawner_C,Char_Hog_C,-148708.828125,92587.3125,9298.4990234375,500,1,1
1_BP_EnemySpawner444_19,BP_CreatureSpawner_C,Char_Spitter_Small_C,-152410.25,109587.953125,7449.79052734375,3000,2,2
1_BP_EnemySpawner445_20,BP_CreatureSpawner_C,Char_Hog_C,-137146.46875,72556.671875,8503.1240234375,1000,2,2
1_BP_EnemySpawner446_21,BP_CreatureSpawner_C,Char_AlphaHog_C,-152623.5,72752.0078125,10284.9111328125,500,1,1
1_BP_EnemySpawner447_48,BP_CreatureSpawner_C,Char_AlphaHog_C,-144708.328125,145991.09375,3863.30078125,500,1,1
1_BP_EnemySpawner449,BP_CreatureSpawner_C,Char_Spitter_C,-173458.921875,89024.25,7261.048828125,500,1,1
1_BP_EnemySpawner450,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-165911,87749.796875,12967.62890625,500,1,1
1_BP_EnemySpawner451,BP_CreatureSpawner_C,Char_Spitter_C,-166603.703125,110107.5546875,10488.0830078125,500,1,1
1_BP_EnemySpawner452,BP_CreatureSpawner_C,Char_Spitter_C,-130759.921875,70839.25,3883.048828125,500,1,1
1_BP_EnemySpawner456,BP_CreatureSpawner_C,Char_Spitter_C,-89877.3125,65389.27734375,2229.7685546875,500,1,1
1_BP_EnemySpawner457,BP_CreatureSpawner_C,Char_Spitter_C,-113966.625,200690.890625,6665.84765625,500,1,1
1_BP_EnemySpawner459_24,BP_CreatureSpawner_C,Char_Hog_C,-45403.921875,117927.25,4064.08056640625,1000,2,2
1_BP_EnemySpawner462_27,BP_CreatureSpawner_C,Char_Hog_C,-105030.0859375,94266.3828125,8726.8056640625,1000,2,2
1_BP_EnemySpawner464,BP_CreatureSpawner_C,Char_Spitter_C,-108638.4453125,108516.1171875,10000.5517578125,500,1,1
1_BP_EnemySpawner465,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-80015.125,140872.25,-3624.501220703125,500,1,1
1_BP_EnemySpawner466,BP_CreatureSpawner_C,Char_Stinger_Child_C,-81644.4765625,105417.375,-183.438232421875,2000,5,5
1_BP_EnemySpawner467,BP_CreatureSpawner_C,Char_Stinger_Child_C,-52737.70703125,117437.9921875,5980.9521484375,1000,5,5
1_BP_EnemySpawner468,BP_CreatureSpawner_C,Char_Stinger_Child_C,-124113.15625,154243.71875,656.4571533203125,1000,5,5
1_BP_EnemySpawner469,BP_CreatureSpawner_C,Char_Stinger_C,-169498.65625,56074.5078125,12121.873046875,500,1,1
1_BP_EnemySpawner470,BP_CreatureSpawner_C,Char_Stinger_C,-161253.5625,94281.140625,9908.763671875,500,1,1
1_BP_EnemySpawner471,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-57776.125,140008.25,8655.19921875,500,1,1
1_BP_EnemySpawner472,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-140798.125,87119.25,9319.4365234375,500,1,1
1_BP_EnemySpawner473,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-171977.125,56739.25,12212.5166015625,500,1,1
1_BP_EnemySpawner474,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-113422.59375,160180.484375,462.0648193359375,500,1,1
1_BP_EnemySpawner475,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-77821.8203125,150767.03125,-5201.51123046875,500,1,1
1_BP_EnemySpawner476,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-91617.125,127071.25,-3917.01318359375,500,1,1
1_BP_EnemySpawner477,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-74969.125,114121.25,8632.6982421875,500,1,1
1_BP_EnemySpawner478,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-117940.296875,96266.734375,5474.513671875,500,1,1
1_BP_EnemySpawner479,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-136239.125,56028.25,3199.4765625,500,1,1
1_BP_EnemySpawner480,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,-96170.125,58958.2890625,2231.389404296875,500,1,1
1_BP_EnemySpawner481,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-143577.21875,106675.328125,9082.228515625,500,1,1
1_BP_EnemySpawner483,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-114117.1484375,118617.71875,7622.484375,500,1,1
1_BP_EnemySpawner484,BP_CreatureSpawner_C,Char_SpaceRabbit_C,-171890.15625,180942.8125,2024.376953125,500,1,1
1_BP_EnemySpawner502,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-134112.296875,-20361.486328125,2900.53125,4000,2,2
1_BP_EnemySpawner503,BP_CreatureSpawner_C,Char_Spitter_Small_C,-193148.546875,-15394.5927734375,10578.4072265625,500,1,1
1_BP_EnemySpawner504,BP_CreatureSpawner_C,Char_Spitter_Small_C,-205312.3125,-19328.3984375,11264.8271484375,500,1,1
1_BP_EnemySpawner505,BP_CreatureSpawner_C,Char_Stinger_C,-188371.84375,54833.34375,10930.2744140625,500,1,1
1_BP_EnemySpawner506,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-196880.015625,6949.80224609375,9735.978515625,2000,3,3
1_BP_EnemySpawner507,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-225016.046875,-88429.8046875,-1741.4398193359375,1500,6,6
1_BP_EnemySpawner508,BP_CreatureSpawner_C,Char_Hog_C,-43267.77734375,237714.84375,-3739.049072265625,500,1,1
1_BP_EnemySpawner509,BP_CreatureSpawner_C,Char_Spitter_Small_C,-164736.875,-6133.48779296875,2840.6630859375,4000,2,2
1_BP_EnemySpawner511,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-133250.78125,-71132.9609375,446.8885498046875,4000,2,2
1_BP_EnemySpawner512,BP_CreatureSpawner_C,Char_Hog_C,-36202.4375,298318.46875,-2285.208740234375,300,1,1
1_BP_EnemySpawner513,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-72891.203125,241845.9375,-2242.85888671875,291.0172119140625,1,1
1_BP_EnemySpawner514,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-54049.3671875,236739.515625,-3843.816162109375,1000,1,1
1_BP_EnemySpawner515,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-16776.203125,236428.9375,322.14111328125,206.37648010253906,1,1
1_BP_EnemySpawner516,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-24977.203125,231281.9375,-1249.1708984375,1965.6851806640625,1,1
1_BP_EnemySpawner517,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-39844.20703125,263634.9375,-3776.68212890625,2258.361328125,2,2
1_BP_EnemySpawner518,BP_CreatureSpawner_C,Char_CaveStinger_C,-182079.609375,34301.9140625,10719.42578125,300,1,1
1_BP_EnemySpawner519,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-80470.6484375,215529.375,1090.771240234375,1500,2,2
1_BP_EnemySpawner520,BP_CreatureSpawner_C,Char_Hog_C,-62723.921875,195515.25,-1925.7681884765625,500,1,1
1_BP_EnemySpawner521,BP_CreatureSpawner_C,Char_Hog_C,-47382.14453125,211590.6875,-2130.78466796875,500,1,1
1_BP_EnemySpawner522,BP_CreatureSpawner_C,Char_Hog_C,-38475.359375,201023.40625,-2953.124755859375,500,1,1
1_BP_EnemySpawner523,BP_CreatureSpawner_C,Char_Hog_C,-27873.921875,199723.25,-1899.98681640625,500,1,1
1_BP_EnemySpawner524,BP_CreatureSpawner_C,Char_Hog_C,-43906.921875,206266.25,-2145.960205078125,500,1,1
1_BP_EnemySpawner525,BP_CreatureSpawner_C,Char_Hog_C,-48195.20703125,287801.9375,-2436.705322265625,500,1,1
1_BP_EnemySpawner526,BP_CreatureSpawner_C,Char_Hog_C,-42018.20703125,287221.9375,-2474.20556640625,500,1,1
1_BP_EnemySpawner527,BP_CreatureSpawner_C,Char_Hog_C,-110360.921875,250779.25,-5299.8095703125,500,2,2
1_BP_EnemySpawner528,BP_CreatureSpawner_C,Char_Hog_C,-93651.921875,252475.25,-4407.798828125,500,1,1
1_BP_EnemySpawner529,BP_CreatureSpawner_C,Char_Hog_C,-93935.921875,266501.25,-3054.674560546875,500,1,1
1_BP_EnemySpawner530_15,BP_CreatureSpawner_C,Char_Hog_C,-98463.921875,267029.25,-4551.55029296875,500,1,1
1_BP_EnemySpawner531,BP_CreatureSpawner_C,Char_Hog_C,-47843.20703125,302966.9375,-2489.440673828125,500,2,2
1_BP_EnemySpawner532,BP_CreatureSpawner_C,Char_Hog_C,589.078125,282752.25,-1042.9554443359375,500,1,1
1_BP_EnemySpawner533,BP_CreatureSpawner_C,Char_Hog_C,-9539.921875,292319.25,-2435.96240234375,500,1,1
1_BP_EnemySpawner534,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-12949.603515625,280994,-13248.3701171875,1400,2,2
1_BP_EnemySpawner535,BP_CreatureSpawner_C,Char_Hog_C,-94459.1484375,228420.65625,-2189.413818359375,2000,2,2
1_BP_EnemySpawner536,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-179275.34375,14492.1552734375,4544.77294921875,1200,5,5
1_BP_EnemySpawner537,BP_CreatureSpawner_C,Char_Spitter_Small_C,-46540.7265625,156223.75,6596.197265625,300,1,1
1_BP_EnemySpawner538,BP_CreatureSpawner_C,Char_Spitter_Small_C,7279.2734375,158314.75,-11990.416015625,1000,2,2
1_BP_EnemySpawner539,BP_CreatureSpawner_C,Char_Spitter_Small_C,-78002.1484375,131006.21875,-3574.057861328125,3000,2,2
1_BP_EnemySpawner540,BP_CreatureSpawner_C,Char_Spitter_Small_C,-170783.703125,-7204.2841796875,10207.9736328125,500,1,1
1_BP_EnemySpawner541_29,BP_CreatureSpawner_C,Char_Hog_C,-94819.0625,165103.140625,-3601.322509765625,1000,2,2
1_BP_EnemySpawner542_30,BP_CreatureSpawner_C,Char_Hog_C,-90310.921875,153763.25,-2922.951171875,500,1,1
1_BP_EnemySpawner543_31,BP_CreatureSpawner_C,Char_Hog_C,-71623.2734375,108394.8046875,8566.84765625,1000,2,2
1_BP_EnemySpawner544_32,BP_CreatureSpawner_C,Char_Hog_C,-61601.64453125,140997.578125,8572.173828125,500,1,1
1_BP_EnemySpawner545_33,BP_CreatureSpawner_C,Char_Hog_C,-40484.921875,128356.25,8866.4599609375,1000,2,2
1_BP_EnemySpawner546,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,-150800.6875,20093.630859375,2538.23046875,3500,5,5
1_BP_EnemySpawner547,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,-82988.453125,185259.75,2986.864501953125,500,1,1
1_BP_EnemySpawner549,BP_CreatureSpawner_C,Char_Spitter_Small_C,-204901.6875,-24719.580078125,12409.1875,500,1,1
1_BP_EnemySpawner550,BP_CreatureSpawner_C,Char_Hog_C,-9234.921875,284716.25,-1042.9559326171875,500,1,1
1_BP_EnemySpawner551,BP_CreatureSpawner_C,Char_Hog_C,-95993.921875,264095.25,-4546.81689453125,500,1,1
1_BP_EnemySpawner552,BP_CreatureSpawner_C,Char_Hog_C,-56786.921875,191688.25,-2410.483154296875,500,1,1
1_BP_EnemySpawner553,BP_CreatureSpawner_C,Char_Hog_C,-53776.23046875,263680.84375,-3751.226806640625,1000,2,2
1_BP_EnemySpawner554,BP_CreatureSpawner_C,Char_Hog_C,-55394.4765625,270468.75,-3680.252685546875,300,1,1
1_BP_EnemySpawner555,BP_CreatureSpawner_C,Char_Spitter_Small_C,-25803.89453125,212459.75,-4311.51904296875,500,1,1
1_BP_EnemySpawner556,BP_CreatureSpawner_C,Char_Hog_C,-44776.171875,228171.03125,300.60357666015625,500,2,2
1_BP_EnemySpawner557,BP_CreatureSpawner_C,Char_Hog_C,-39241.49609375,227908.9375,-3846.955322265625,2000,2,2
1_BP_EnemySpawner558,BP_CreatureSpawner_C,Char_Spitter_Small_C,-78356.8203125,254729.546875,-4453.11328125,300,1,1
1_BP_EnemySpawner559,BP_CreatureSpawner_C,Char_Hog_C,-23593.560546875,293853.15625,-2568.87890625,3000,3,3
1_BP_EnemySpawner561,BP_CreatureSpawner_C,Char_Hog_C,-14486.880859375,300771.90625,-1970.3612060546875,500,1,1
1_BP_EnemySpawner562,BP_CreatureSpawner_C,Char_Spitter_Small_C,-12148.625,195135.453125,-8477.67578125,300,1,1
1_BP_EnemySpawner564,BP_CreatureSpawner_C,Char_Hog_C,-25986.076171875,276731.71875,-1389.8924560546875,500,2,2
1_BP_EnemySpawner567_34,BP_CreatureSpawner_C,Char_Hog_C,-153762,94690.8671875,6888.00048828125,800,2,2
1_BP_EnemySpawner569,BP_CreatureSpawner_C,Char_Hog_C,-25617.40625,258865.296875,-2044.6297607421875,500,1,1
1_BP_EnemySpawner570,BP_CreatureSpawner_C,Char_Hog_C,-74247.65625,278213.15625,-5215.0625,2000,2,2
1_BP_EnemySpawner571,BP_CreatureSpawner_C,Char_Hog_C,-73902.8671875,270051.125,-4826.4541015625,1500,2,2
1_BP_EnemySpawner572,BP_CreatureSpawner_C,Char_Spitter_Small_C,-66293.65625,248744.625,-3760.33642578125,500,1,1
1_BP_EnemySpawner573,BP_CreatureSpawner_C,Char_Spitter_Small_C,-64494.8671875,266888.5,-3760.144287109375,300,1,1
1_BP_EnemySpawner574,BP_CreatureSpawner_C,Char_Hog_C,-11033.9248046875,269722.6875,-1562.5111083984375,500,2,2
1_BP_EnemySpawner575,BP_CreatureSpawner_C,Char_Hog_C,-12196.072265625,264871.53125,-3074.907470703125,1000,2,2
1_BP_EnemySpawner577,BP_CreatureSpawner_C,Char_Hog_C,-85074.5703125,284339.59375,-3559.46533203125,500,2,2
1_BP_EnemySpawner579,BP_CreatureSpawner_C,Char_Hog_C,-71637.671875,299221.15625,-5449.423828125,500,1,1
1_BP_EnemySpawner58,BP_CreatureSpawner_C,Char_Hog_C,141959.53125,125017.1875,12392.2021484375,3000,4,4
1_BP_EnemySpawner581,BP_CreatureSpawner_C,Char_Hog_C,-87350.875,278659.375,-3552.67236328125,500,1,1
1_BP_EnemySpawner584,BP_CreatureSpawner_C,Char_Hog_C,-55175.671875,212934.234375,-1555.48876953125,2000,2,2
1_BP_EnemySpawner589,BP_CreatureSpawner_C,Char_Hog_C,-47307.05859375,184993.875,1883.706787109375,3000,2,2
1_BP_EnemySpawner59,BP_CreatureSpawner_C,Char_Hog_C,146189.5,127586.2109375,16470.525390625,2000,3,3
1_BP_EnemySpawner590,BP_CreatureSpawner_C,Char_Hog_C,-12702.3974609375,187832.53125,-1713.6256103515625,500,2,2
